1,0,538297017614900,538297017637300,
1,1,0,0,
1,2,538297017691400,538297017714400,
1,3,0,0,
1,4,538297017805700,538297017828500,
1,5,538297017818900,538297017842600,
1,6,0,0,
1,7,538297017931900,538297017959000,
1,8,0,0,
1,9,538297018030000,538297018051200,
1,10,538297018098500,538297018115200,
1,11,538297018148900,538297018164300,
1,12,538297018199000,538297018218700,
1,13,0,0,
1,14,538297018293500,538297018309300,
1,15,0,0,
1,16,538297018384800,538297018400900,
1,17,538297018419800,538297018434400,
1,18,538297018471100,538297018491700,
1,19,538297018507900,538297018526700,
1,20,538297018553900,538297018571400,
1,21,0,0,
1,22,538297018642500,538297018661600,
1,23,538297018698000,538297018715800,
1,24,538297018763900,538297018785600,
1,25,538297018805600,538297018820900,
1,26,538297018846100,538297018859100,
1,27,538297018891400,538297018912300,
1,28,538297018940800,538297018961100,
1,29,0,0,
1,30,538297019034600,538297019049400,
1,31,0,0,
2,0,538297017699000,538297018068300,
2,1,538297017853600,538297018064700,
2,2,538297017916100,538297018060700,
2,3,538297017971600,538297018056600,
2,4,538297018022200,538297018051300,
2,5,538297019240000,538297021574400,
2,6,538297019313600,538297021502700,
2,7,538297019370200,538297021496800,
2,8,538297019462400,538297021491600,
2,9,538297019573000,538297021486500,
2,10,538297019686800,538297021480500,
2,11,538297019799800,538297021475000,
2,12,538297019913400,538297021469300,
2,13,538297020024000,538297021464000,
2,14,538297020129300,538297021458600,
2,15,538297020226600,538297021453500,
2,16,538297020302500,538297021448400,
2,17,538297020373400,538297021443400,
2,18,538297020443600,538297021438200,
2,19,538297020514100,538297021433200,
2,20,538297020584900,538297021428100,
2,21,538297020655500,538297021422800,
2,22,538297020726700,538297021417300,
2,23,538297020798100,538297021412100,
2,24,538297020869500,538297021406700,
2,25,538297020943100,538297021401700,
2,26,538297021014000,538297021396500,
2,27,538297021085200,538297021391100,
2,28,538297021154400,538297021385800,
2,29,538297021238500,538297021380100,
2,30,538297021307300,538297021374900,
2,31,538297021356700,538297021366300,
3,0,538297017656200,538297017691500,
3,1,538297017767700,538297017840600,
3,2,538297017870300,538297017909800,
3,3,538297017927000,538297017965600,
3,4,538297017981600,538297018016300,
3,5,538297019195700,538297019231800,
3,6,538297019255800,538297019305400,
3,7,538297019326500,538297019356600,
3,8,538297019403600,538297019444600,
3,9,538297019505500,538297019553900,
3,10,538297019614800,538297019669200,
3,11,538297019728900,538297019781100,
3,12,538297019840600,538297019892400,
3,13,538297019957400,538297020007100,
3,14,538297020059700,538297020112000,
3,15,538297020166300,538297020214100,
3,16,538297020254100,538297020292600,
3,17,538297020325900,538297020363700,
3,18,538297020396100,538297020433800,
3,19,538297020466300,538297020504500,
3,20,538297020536800,538297020575000,
3,21,538297020607500,538297020645600,
3,22,538297020678000,538297020716600,
3,23,538297020749600,538297020788300,
3,24,538297020821100,538297020859700,
3,25,538297020892000,538297020933000,
3,26,538297020965800,538297021004200,
3,27,538297021036400,538297021075000,
3,28,538297021108300,538297021144800,
3,29,538297021175200,538297021228200,
3,30,538297021261400,538297021297700,
3,31,538297021329500,538297021348100,
